!EXCLAMATION-POINT	ĔKS-klŭ-ˈMĀ-shŭn-POYNT
"CLOSE-QUOTE	ˈKLŌZ-ˈKWŌT
"DOUBLE-QUOTE	ˈDŬ-bŭl-ˈKWŌT
LEISING	ˈLĪ-sĭng
LEISINGER	ˈLĪ-sĭn-jur
LEISNER	ˈLĪ-snur
LEISS	ˈLĪS
LEIST	ˈLĒ-ĭst
LEISTER	ˈLĒ-stur
LEISTIKOW	lī-ˈSTĬ-kō
LEISTNER	ˈLĪST-nur
LEISURE	ˈLĔ-zhur
LEISURE(1)	ˈLĒ-zhur
LEISURELY	ˈLĒ-zur-lē
LEISY	ˈLĒ-sē
LEITCH	ˈLĒCH
LEITE	ˈLĒT
LEITER	ˈLĪ-tur
LEITERMAN	ˈLĪ-tur-mŭn
LEITH	ˈLĒTH
LEITHA	ˈLĒ-𝘵𝘩ŭ
LEITHIA	ˈLĒ-𝘵𝘩ē-ŭ
LEITMAN	ˈLĪT-mŭn
LEITMOTIF	ˈLĪT-mō-TĒF
LEITNER	ˈLĪT-nur
LEITZ	ˈLĒTS
LEITZEL	ˈLĪT-zŭl
LEITZKE	ˈLĪT-skē
LEIVA	ˈLĒ-vŭ
LEJA	ˈLĀ-yŭ
LEJEUNE	ˈLĔ-yoyn
LEK	ˈLĔK
LEKACHMAN	ˈLĔ-KŎK-mŭn
LEKAS	ˈLĒ-kŭz
LEKBERG	ˈLĔK-burg
LELA	ˈLĒ-lŭ
LELAH	ˈLĔ-lŭ
LELAND	ˈLĒ-lŭnd
LELEUX	lĭ-ˈLŌ
LELIA	ˈLĒL-yŭ
LELLOUCHE	lĕ-ˈLO͞OSH
LEM	ˈLĔM
LEMA	ˈLĒ-mŭ
LEMAIRE	lŭ-ˈMĔR
LEMAITRE	lĭ-ˈMĀ-tur
LEMAITRE(1)	lĭ-ˈMĀ-trŭ
LEMAN	ˈLĒ-mŭn
LEMANS	ˈLĔ-mŭnz
LEMANSKI	lĭ-ˈMĂN-skē
LEMAR	lĭ-ˈMŎR
LEMARR	lĕ-ˈMŎR
LEMASTER	ˈLĒ-mă-stur
LEMASTERS	lŭ-ˈMĂ-sturz
LEMAY	ˈLĔ-mā
LEMBCKE	ˈLĔMB-kē
LEMBERG	ˈLĔM-burg
LEMBERGER	ˈLĔM-bur-gur
LEMBKE	ˈLĔMBK
LEMBO	ˈLĔM-bō
LEMBURG	ˈLĔM-burg
LEMCKE	ˈLĔM-kē
LEMELIN	ˈLĔ-mĭ-lĭn
LEMELLE	lĭ-ˈMĔL
LEMEN	ˈLĒ-mĕn
LEMERCIER	lŭ-ˈMUR-sē-ur
LEMERCIER'S	lŭ-ˈMUR-sē-urz
LEMERE	ˈLĔ-mur
LEMERY	ˈLĔ-mur-ē
LEMIEUX	lŭ-ˈMYO͞O
LEMING	ˈLĒ-mĭng
LEMING(1)	ˈLĔ-mĭng
LEMIRE	lā-ˈMĬ-rā
LEMKE	ˈLĔM-kē
LEMLER	ˈLĔM-lur
LEMLEY	ˈLĔM-lē
LEMM	ˈLĔM
LEMMA	ˈLĔ-mŭ
LEMME	ˈLĔ-mŭ
LEMMEN	ˈLĔ-mĕn
LEMMER	ˈLĔ-mur
LEMMERMAN	ˈLĔ-mur-mŭn
LEMMIE	ˈLĔ-mē
LEMMING	ˈLĔ-mĭng
LEMMINGS	ˈLĔ-mĭngz
LEMMO	ˈLĔ-mō
LEMMON	ˈLĔ-mŭn
LEMMOND	ˈLĔ-mŭnd
LEMMONS	ˈLĔ-mŭnz
LEMOINE	lĭ-ˈMOYN
LEMON	ˈLĔ-mŭn
LEMONADE	ˈLĔ-mŭ-ˈNĀD
LEMOND	ˈLĔ-mŭnd
LEMONDS	ˈLĔ-mŭndz
LEMONS	ˈLĔ-mŭnz
LEMONT	lŭ-ˈMŎNT
LEMOS	ˈLĒ-mōz
LEMP	ˈLĔMP
LEMPERT	ˈLĔM-purt
LEMPKE	ˈLĔMPK
LEMUELA	lĕ-ˈMO͞O-lŭ
LEMUR	ˈLĒ-mur
LEMURS	ˈLĒ-murz
LEMUS	ˈLĒ-mŭs
LEMZO	ˈLĔM-zō
LEN	ˈLĔN
LENA	ˈLĒ-nŭ
LENA'S	ˈLĒ-nŭz
LENAHAN	ˈLĔ-nŭ-hăn
LENARD	ˈLĔ-nurd
LENART	ˈLĔ-nurt
LENARZ	ˈLĀ-nŏrz
LENCIONI	lĕn-ˈCHŌ-nē
LEND	ˈLĔND
LENDER	ˈLĔN-dur
LENDER'S	ˈLĔN-durz
LENDERMAN	ˈLĔN-dur-mŭn
LENDERS	ˈLĔN-durz
LENDERS'	ˈLĔN-durz
LENDING	ˈLĔN-dĭng
LENDINGS	ˈLĔN-dĭngz
LENDL	ˈLĔN-dŭl
LENDS	ˈLĔNDZ
LENE	ˈLĒN
LENEHAN	ˈLĔ-nĭ-hăn
LENETA	lĕ-ˈNĔ-tŭ
LENEXA	lĕ-ˈNĔK-sŭ
LENG	ˈLĔNG
LENGACHER	ˈLĔNG-gŭ-kur
LENGEL	ˈLĔNG-gŭl
LENGER	ˈLĔ-ngur
LENGLE	ˈLĬ-ngŭl
LENGTH	ˈLĔNGKTH
LENGTH(1)	ˈLĔNGTH
LENGTHEN	ˈLĔNG-thŭn
LENGTHEN(1)	ˈLĔNGK-thŭn
LENGTHENED	ˈLĔNG-thŭnd
LENGTHENED(1)	ˈLĔNGK-thŭnd
LENGTHENING	ˈLĔNG-thŭ-nĭng
LENGTHENING(1)	ˈLĔNGK-thŭ-nĭng
LENGTHENS	ˈLĔNG-thŭnz
LENGTHENS(1)	ˈLĔNGK-thŭnz
LENGTHS	ˈLĔNGKTHS
LENGTHS(1)	ˈLĔNGTHS
LENGTHWAYS	ˈLĔNGTH-WĀZ
LENGTHWISE	ˈLĔNGTH-WĪZ
LENGTHY	ˈLĔNG-thē
LENGYEL	ˈLĔNG-YĔL
LENHARD	ˈLĔ-nurd
LENHARDT	ˈLĔN-HŎRT
LENHART	ˈLĔN-HŎRT
LENHOFF	ˈLĔN-HŎF
LENIENCY	ˈLĒN-yŭn-sē
LENIENT	ˈLĒ-nē-ŭnt
LENIENT(1)	ˈLĒN-yŭnt
LENIENTLY	ˈLĒN-yŭnt-lē
LENIG	ˈLĔ-nĭg
LENIHAN	ˈLĔ-nĭ-hăn
LENIN	ˈLĔ-nŭn
LENIN(1)	ˈLĔ-nĭn
LENIN'S	ˈLĔ-nĭnz
LENINGRAD	ˈLĔ-nŭn-GRĂD
LENINGRAD(1)	ˈLĔ-nĭn-GRĂD
LENINGTON	ˈLĔ-nĭng-tŭn
LENINISM	ˈLĔ-nĭ-NĬ-zŭm
LENINIST	ˈLĔ-nĭ-nĭst
LENIS	ˈLĒ-nŭs
LENITA	lĕ-ˈNĒ-tŭ
LENIUS	ˈLĒ-nē-ĭs
LENK	ˈLĔNGK
LENKE	ˈLĔNG-kē
LENKER	ˈLĔNG-kur
LENNANE	lĕ-ˈNĀN
LENNANE(1)	ˈLĒ-NĂN
LENNAR	ˈLĔ-nur
LENNARD	ˈLĔ-nurd
LENNARTZ	ˈLĔ-nŏrts
LENNIE	ˈLĔ-nē
LENNIG	ˈLĔ-nĭg
LENNING	ˈLĔ-nĭng
LENNON	ˈLĔ-nŭn
LENNON'S	ˈLĔ-nŭnz
LENNOX	ˈLĔ-nŭks
LENNY	ˈLĔ-nē
LENO	ˈLĔ-nō
LENO(1)	ˈLĒ-nō
LENO'S	ˈLĔ-nōz
LENO'S(1)	ˈLĒ-nōz
LENON	ˈLĔ-nŭn
LENORA	ˈLĔ-nur-ŭ
LENORE	lŭ-ˈNŎR
LENOS	ˈLĒ-nōz
LENOX	ˈLĔ-nŭks
LENS	ˈLĔNZ
LENSCRAFTER	ˈLĔNZ-KRĂF-tur
LENSCRAFTERS	ˈLĔNZ-KRĂF-turz
LENSES	ˈLĔN-zŭz
LENSES(1)	ˈLĔN-zĭz
LENSING	ˈLĔN-sĭng
LENT	ˈLĔNT
LENTIL	ˈLĔN-tŭl
LENTILS	ˈLĔN-tŭlz
LENTINAN	ˈLĔN-tĭ-nŭn
LENTINE	lĕn-ˈTĒ-nē
LENTINI	lĕn-ˈTĒ-nē
LENTNER	ˈLĔNT-nur
LENTO	ˈLĔN-tō
LENTON	ˈLĔN-tŭn
LENTS	ˈLĔNTS
LENTSCH	ˈLĔNCH
LENTZ	ˈLĔNTS
LENTZSCH	ˈLĔNTS
LENY	ˈLĔ-nē
LENZ	ˈLĔNZ
LENZ'S	ˈLĔN-zĭz
LENZEN	ˈLĔN-zŭn
LENZI	ˈLĔN-zē
LENZINI	lĕn-ˈZĒ-nē
LENZO	ˈLĔN-zō
LEO	ˈLĒ-ō
LEO'S	ˈLĒ-ōz
LEODA	ˈLĔ-dŭ
LEOINE	lĭ-ˈOYN
LEOLA	ˈLĔ-lŭ
LEOMA	lĭ-ˈŌ-mŭ
LEOMINSTER	ˈLĒ-ō-MĬN-stur
LEON	ˈLĒ-ŏn
LEON'S	ˈLĒ-ŏnz
LEONA	ˈLĒ-ō-nŭ
LEONARA	lĕ-ˈNŎ-rŭ
LEONARD	ˈLĔ-nurd
LEONARD'S	ˈLĔ-nurdz
LEONARDA	lĕ-ˈNŎR-dŭ
LEONARDI	lĕ-ˈNŎR-dē
LEONARDIS	ˈLĔ-nŏr-dĭs
LEONARDO	LĒ-ŭ-ˈNŎR-dō
LEONE	lē-ˈŌN
LEONEL	ˈLĒ-ō-nŭl
LEONELLE	lĕ-ˈNĔL
LEONELLI	lĕ-ˈNĔ-lē
LEONERD	ˈLĒ-ŭ-nurd
LEONES	lē-ˈŌNZ
LEONETTI	lĕ-ˈNĔ-tē
LEONG	ˈLĔNG
LEONHARD	ˈLĒ-ŭn-hŏrt
LEONHARDT	ˈLĔN-hŏrt
LEONHART	ˈLĔN-hŏrt
LEONI	lĕ-ˈŌ-nē
LEONI(1)	lē-ˈŌ-nē
LEONID	ˈLĒ-ŭ-nĭd
LEONIDAS	lē-Ŏ-ˈNĒ-dŭz
LEONIE	ˈLĔ-nē
LEONORA	LĒ-ŭ-ˈNŎ-rŭ
LEONORE	ˈLĒ-ŭ-nŏr
LEONTINE	lĕn-ˈTĒ-nē
LEONTINE(1)	ˈLĒ-ŏn-ˈTĪN
LEONTYNE	ˈLĒ-ŏn-tīn
LEOPARD	ˈLĔ-purd
LEOPARDS	ˈLĔ-purdz
LEOPOLD	ˈLĒ-ŭ-PŌLD
LEOPOLDINA	lĕ-pōl-ˈDĒ-nŭ
LEOPOLDINE	lĕ-pōl-ˈDĒ-nē
LEOPOLDO	LĒ-ŭ-ˈPŌL-dō
LEORA	ˈLĔ-rŭ
LEOS	ˈLĒ-ōz
LEOTA	ˈLĔ-tŭ
LEOTARD	ˈLĒ-ŭ-TŎRD
LEP	ˈLĔP
LEPAGE	ˈLĔ-pĭj
LEPAK	ˈLĔ-pŭk
LEPARD	ˈLĔ-purd
LEPE	ˈLĒP
LEPER	ˈLĔ-pur
LEPERA	lĕ-ˈPĔ-rŭ
LEPERE	lā-ˈPĔ-rā
LEPERS	ˈLĔ-purz
LEPINE	lĕ-ˈPĒ-nē
LEPISTO	lĕ-ˈPĒ-stō
LEPKOWSKI	lĭp-ˈKŎF-skē
LEPLEY	ˈLĔ-plē
LEPORE	lĕ-ˈPŎ-rē
LEPP	ˈLĔP
LEPPANEN	ˈLĔ-pŭ-nŭn
LEPPARD	ˈLĔ-purd
LEPPEK	ˈLĔ-pĭk
LEPPER	ˈLĔ-pur
LEPPERT	ˈLĔ-purt
LEPPLA	ˈLĔ-plŭ
LEPPO	ˈLĔ-pō
LEPRE	ˈLĔ-pur
LEPRECHAUN	ˈLĔ-pur-KŎN
LEPRECHAUNS	ˈLĔ-pur-KŎNZ
LEPROSY	ˈLĔ-prŭ-sē
LEPTIN	ˈLĔP-tĭn
LEPTONIC	lĕp-ˈTŎ-nĭk
LEQUIRE	lā-ˈKWĬ-rā
LERACH	ˈLĔ-rŭk
LERCH	ˈLURK
LERCHE	ˈLURCH
LEREAH	LĔ-ˈRĀ-ŭ
LERETTE	lur-ˈĔT
LEREW	ˈLĔ-ro͞o
LERHMAN	ˈLUR-mŭn
LERMA	ˈLUR-mŭ
LERMAN	ˈLĔR-mŭn
LERNER	ˈLUR-nur
LERNER'S	ˈLUR-nurz
LEROUX	lur-ˈO͞O
LEROY	ˈLĒ-ROY
LERRO	ˈLĔ-rō
LERSCH	ˈLURSH
LERUM	ˈLĔ-rŭm
LES	ˈLĔS
LES(1)	ˈLĀ
LESA	ˈLĒ-sŭ
LESABRE	lŭ-ˈSĀ-bur
LESABRES	ˈLĔ-sŭ-brŭs
LESAGE	ˈLĔ-sĭj
LESANE	lā-ˈSŎ-nā
LESBIAN	ˈLĔZ-bē-ŭn
LESBIANISM	ˈLĔZ-bē-ŭ-nĭzm
LESBIANS	ˈLĔZ-bē-ŭnz
LESCAZE	lŭ-ˈSKĀZ
LESCH	ˈLĔSH
LESCHLY	ˈLĔSH-lē
LESER	ˈLĔ-sur
LESESNE	ˈLĔ-sĭn
LESH	ˈLĔSH
LESHARO	lĕ-ˈSHŎ-rō
LESHER	ˈLĔ-shur
LESI	ˈLĔ-sē
LESIAK	ˈLĔ-sē-ăk
LESIEUR	ˈLĔ-sē-ur
LESINSKI	lĭ-ˈSĬN-skē
LESION	ˈLĒ-zhŭn
LESIONS	ˈLĒ-zhŭnz
LESKE	ˈLĔSK
LESKO	ˈLĔ-skō
LESLEY	ˈLĔ-slē
LESLIE	ˈLĔ-slē
LESMEISTER	ˈLĔ-SMĪ-stur
LESNER	ˈLĔ-snur
LESNIAK	ˈLĔ-snē-ăk
LESNICK	ˈLĔ-snĭk
LESNIEWSKI	lĕ-ˈSNĔF-skē
LESNIEWSKI(1)	lĕ-ˈSNO͞O-skē
LESOTHO	lĕ-ˈSŌ-thō
LESPERANCE	lĕ-spur-ˈŎNS
LESPINASSE	ˈLĔ-spĭ-năs
LESS	ˈLĔS
LESSARD	ˈLĔ-surd
LESSEE	lĕ-ˈSĒ
LESSEES	lĕ-ˈSĒZ
LESSEN	ˈLĔ-sŭn
LESSENED	ˈLĔ-sŭnd
LESSENING	ˈLĔ-sŭ-nĭng
LESSENS	ˈLĔ-sŭnz
LESSER	ˈLĔ-sur
LESSIG	ˈLĔ-sĭg
LESSIN	ˈLĔ-sĭn
LESSING	ˈLĔ-sĭng
LESSLEY	ˈLĔ-slē
LESSMAN	ˈLĔ-smŭn
LESSNAU	ˈLĔ-SNŌ
LESSNAU(1)	ˈLĔ-SNOW
LESSNER	ˈLĔ-snur
LESSNESS	ˈLĔ-snŭs
LESSON	ˈLĔ-sŭn
LESSONS	ˈLĔ-sŭnz
LESSOR	ˈLĔ-sur
LESSORS	ˈLĔ-surz
LEST	ˈLĔST
LESTAT	ˈLĔ-STĂT
LESTER	ˈLĔ-stur
LESTRANGE	lĕ-ˈSTRĀNJ
LESUER	lĕ-ˈSO͞O-ur
LESUEUR	lĕ-ˈSO͞O-ur
LESURE	lĕ-ˈSHO͝OR
LESZCZYNSKI	lĕ-ˈSHĬN-skē
LESZEK	ˈLĔ-sĕk
LET	ˈLĔT
LET'S	ˈLĔTS
LET-UP	ˈLĔ-TŬP
LETA	ˈLĔ-tŭ
LETARTE	ˈLĔ-tŏrt
LETCHER	ˈLĔ-chur
LETCHWORTH	ˈLĔCH-wurth
LETDOWN	ˈLĔT-DOWN
LETELLIER	ˈLĔ-tŭ-lē-ur
LETENDRE	lŭ-ˈTŎN-drŭ
LETH	ˈLĔTH
LETHA	ˈLĔ-thŭ
LETHAL	ˈLĒ-thŭl
LETHALITY	lē-ˈTHĂ-lŭ-tē
LETHARGIC	lŭ-ˈTHŎR-jĭk
LETHARGY	ˈLĔ-thur-jē
LETHCO	ˈLĔTH-kō
LETHIA	ˈLĔ-thē-ŭ
LETICIA	lŭ-ˈTĬ-shŭ
LETITIA	lĭ-ˈTĬ-shē-ŭ
LETIZIA	lĕ-ˈTĒ-zē-ŭ
LETNER	ˈLĔT-nur
LETO	ˈLĒ-tō
LETOURNEAU	ˈLĔ-to͝or-nō
LETS	ˈLĔTS
LETSCH	ˈLĔCH
LETSINGER	ˈLĔT-sĭn-jur
LETSON	ˈLĔT-sŭn
LETT	ˈLĔT
LETTAU	lĭ-ˈTŌ
LETTER	ˈLĔ-tur
LETTERED	ˈLĔ-turd
LETTERHEAD	ˈLĔ-tur-HĔD
LETTERING	ˈLĔ-tur-ĭng
LETTERMAN	ˈLĔ-tur-mŭn
LETTERMAN'S	ˈLĔ-tur-mŭnz
LETTERPRESS	ˈLĔ-tur-PRĔS
LETTERS	ˈLĔ-turz
LETTICE	ˈLĔ-tĭs
LETTIE	ˈLĔ-tē
LETTIERE	ˈLĔ-tē-ĕr
LETTIERI	lĕ-ˈTĬ-rē
LETTING	ˈLĔ-tĭng
LETTISH	ˈLĔ-tĭsh
LETTS	ˈLĔTS
LETTUCE	ˈLĔ-tŭs
LETTY	ˈLĔ-tē
LETUP	ˈLĔ-TŬP
LETZ	ˈLĔTS
LEU	ˈLO͞O
LEU'S	ˈLO͞OZ
LEUBERT	ˈLO͞O-burt
LEUCADIA	lo͞o-ˈKĀ-dē-ŭ
LEUCADIA'S	lo͞o-ˈKĀ-dē-ŭz
LEUCK	ˈLO͞OK
LEUENBERGER	ˈLO͞O-ŭn-bur-gur
LEUFFER	ˈLO͞O-fur
LEUGERS	ˈLOY-gurz
LEUKEMIA	lo͞o-ˈKĒ-mē-ŭ
LEUKOCYTE	ˈLO͞O-kŭ-SĪT
LEUMI	ˈLO͞O-mē
LEUNG	ˈLO͞ONG
LEUPOLD	ˈLOY-pōld
LEUSCHNER	ˈLOYSH-nur
LEUTHOLD	ˈLOY-thōld
LEUTWILER	ˈLO͞O-TWĪ-lur
LEUZZI	ˈLO͞O-zē
LEV	ˈLĔV
LEVA	ˈLĔ-vŭ
LEVAL	lŭ-ˈVŎL
LEVALLEY	ˈLĔ-vŭ-lē
LEVAMISOLE	lŭ-ˈVĂ-mĭ-SŌL
LEVAN	ˈLĔ-vŭn
LEVANA	lĭ-ˈVĂ-nŭ
LEVANDER	ˈLĔ-vŭn-dur
LEVANDOSKI	lĭ-vŭn-ˈDOW-skē
LEVANDOWSKI	lĭ-vŭn-ˈDŎF-skē
LEVANGIE	ˈLĔ-vŭ-ngē
LEVANT	lŭ-ˈVĂNT
LEVARIO	lā-ˈVŎ-rē-ō
LEVASSEUR	ˈLĔ-vŭ-sur
LEVAY	ˈLĔ-vā
LEVCHENKO	LĔV-ˈCHĔNG-kō
LEVE	ˈLĒV
LEVECK	ˈLĔ-vĭk
LEVEE	ˈLĔ-vē
LEVEES	ˈLĔ-vēz
LEVEILLE	ˈLĔ-vīl
LEVEL	ˈLĔ-vŭl
LEVEL'S	ˈLĔ-vŭlz
LEVELED	ˈLĔ-vŭld
LEVELER'S	ˈLĔ-vŭ-lurz
LEVELER'S(1)	ˈLĔV-lurz
LEVELERS	ˈLĔ-vŭ-lurz
LEVELERS(1)	ˈLĔV-lurz
LEVELING	ˈLĔ-vŭ-lĭng
LEVELING(1)	ˈLĔV-lĭng
LEVELL	lā-ˈVĀL
LEVELLED	ˈLĔ-vŭld
LEVELS	ˈLĔ-vŭlz
LEVEN	ˈLĒ-vŭn
LEVENBERG	ˈLĒ-vŭn-burg
LEVENDUSKY	lĭ-vĭn-ˈDŬ-skē
LEVENE	ˈLĔ-vēn
LEVENGOOD	ˈLĔ-vĭ-ngo͝od
LEVENHAGEN	ˈLĔ-vĭn-hŭ-gŭn
LEVENS	ˈLĒ-vŭnz
LEVENSON	ˈLĔ-vĭn-sŭn
LEVENSTEIN	ˈLĒ-vŭn-stīn
LEVENSTEIN(1)	ˈLĒ-vŭn-stēn
LEVENTHAL	ˈLĔ-vŭn-THŎL
LEVEQUE	lŭ-ˈVĒK
LEVER	ˈLĔ-vur
LEVER(1)	ˈLĒ-vur
LEVERAGE	ˈLĔ-vur-ĭj
LEVERAGE(1)	ˈLĔV-rŭj
LEVERAGE(2)	ˈLĒ-vur-ĭj
LEVERAGED	ˈLĒ-vur-ĭjd
LEVERAGED(1)	ˈLĔ-vur-ĭjd
LEVERAGED(2)	ˈLĔV-rĭjd
LEVERAGING	ˈLĔV-rĭ-jĭng
LEVERAGING(1)	ˈLĔ-vur-ĭ-jĭng
LEVERENZ	ˈLĔ-vur-ĭns
LEVERETT	ˈLĔ-vur-ĕt
LEVERETTE	ˈLĔ-vur-ĕt
LEVERICH	ˈLĔ-vur-ĭk
LEVERING	ˈLĔ-vur-ĭng
LEVERONE	lĕ-vur-ˈŌ-nē
LEVERS	ˈLĔ-vurz
LEVERSON	ˈLĔ-vur-sŭn
LEVERT	ˈLĔ-vurt
LEVERTON	lĭ-ˈVUR-tŭn
LEVESQUE	lĭ-ˈVĔSK
LEVETT	ˈLĔ-vĭt
LEVEY	lĭ-ˈVĀ
LEVI	ˈLĒ-vī
LEVI'S	ˈLĒ-vīz
LEVIATHAN	lĕ-ˈVĪ-ŭ-thŭn
LEVICK	ˈLĔ-vĭk
LEVIE	ˈLĒ-vē
LEVIED	ˈLĔ-vēd
LEVIEN	ˈLĔ-vē-ŭn
LEVIES	ˈLĔ-vēz
LEVIN	ˈLĔ-vĭn
LEVIN(1)	lŭ-ˈVĬN
LEVIN'S	ˈLĔ-vĭnz
LEVIN'S(1)	lĕ-ˈVĬNZ
LEVINA	lĕ-ˈVĒ-nŭ
LEVINE	lĕ-ˈVĒN
LEVINE(1)	lĕ-ˈVĪN
LEVINE'S	lĕ-ˈVĒNZ
LEVINE'S(1)	lĕ-ˈVĪNZ
LEVINER	ˈLĔ-vĭ-nur
LEVINGS	ˈLĔ-vĭngz
LEVINGSTON	ˈLĬ-vĭng-stŭn
LEVINS	ˈLĔ-vĭnz
LEVINSKY	lĭ-ˈVĬN-skē
LEVINSKY'S	lĭ-ˈVĬN-skēz
LEVINSON	ˈLĔ-vĭn-sŭn
LEVINSON'S	ˈLĔ-vĭn-sŭnz
LEVINSTONE	ˈLĔ-vĭn-STŌN
LEVIS	ˈLĔ-vĭs
LEVIS(1)	ˈLĒ-VĪZ
LEVISON	ˈLĔ-vĭ-sŭn
LEVIT	ˈLĔ-vĭt
LEVITAN	ˈLĔ-vĭ-tŭn
LEVITATE	ˈLĔ-vĭ-TĀT
LEVITATED	ˈLĔ-vĭ-TĀ-tĭd
LEVITATING	ˈLĔ-vŭ-TĀ-tĭng
LEVITATION	LĔ-vĭ-ˈTĀ-shŭn
LEVITCH	ˈLĔ-vĭch
LEVITICAN	lŭ-ˈVĬ-tŭ-kŭn
LEVITICUS	lŭ-ˈVĬ-tŭ-kŭs
LEVITON	lĭ-ˈVĬ-tŭn
LEVITSKY	lĭ-ˈVĬT-skē
LEVITT	ˈLĔ-vĭt
LEVITT'S	ˈLĔ-vĭts
LEVITTE	ˈLĔ-vĭt
LEVITTE'S	ˈLĔ-vĭts
LEVITTOWN	ˈLĔ-vĭ-TOWN
LEVITTOWN'S	ˈLĔ-vĭ-TOWNZ
LEVITY	ˈLĔ-vĭ-tē
LEVITZ	ˈLĔ-vĭts
LEVY	ˈLĔ-vē
LEVY(1)	ˈLĒ-vē
LEVY'S	ˈLĔ-vēz
LEVY'S(1)	ˈLĒ-vēz
LEVYING	ˈLĔ-vē-ĭng
LEW	ˈLO͞O
LEWALLEN	lo͞o-ˈŎ-lŭn
LEWAN	ˈLO͞O-ŭn
LEWANDA	lŭ-ˈWŎN-dŭ
LEWANDOSKI	lo͞o-ŭn-ˈDOW-skē
LEWANDOWSKI	lo͞o-ŭn-ˈDŎF-skē
LEWANNA	ˈLO͞O-ĭ-nŭ
LEWD	ˈLO͞OD
LEWELLEN	LO͞O-ˈĔ-lŭn
LEWELLING	LO͞O-ˈĔ-lĭng
LEWELLYN	LO͞O-ˈĔ-lĭn
LEWENSKY	LO͞O-ˈĔN-skē
LEWENSKY'S	LO͞O-ˈĔN-skēz
LEWERS	ˈLO͞O-urz
LEWEY	ˈLO͞O-ē
LEWI	ˈLO͞O-ē
LEWICKI	lo͞o-ˈĬT-skē
LEWIN	ˈLO͞O-ĭn
LEWING	ˈLO͞O-ĭng
LEWINS	ˈLO͞O-ĭnz
LEWINSKI	lo͞o-ˈĬN-skē
LEWINSKI(1)	lŭ-ˈWĬN-skē
LEWINSKY	lo͞o-ˈĬN-skē
LEWINSKY(1)	lŭ-ˈWĬN-skē
LEWINSKY'S	lo͞o-ˈĬN-skēz
LEWINSKY'S(1)	lŭ-ˈWĬN-skēz
LEWINSOHN	ˈLO͞O-ĭn-sŭn
LEWINTON	ˈLO͞O-ĭn-tŭn
LEWIS	ˈLO͞O-ĭs
LEWIS'	ˈLO͞O-ĭs
LEWIS'S	ˈLO͞O-ĭ-sĭz
LEWISBURG	ˈLO͞O-ĭs-burg
LEWISTON	ˈLO͞O-ŭ-stŭn
LEWKE	ˈLO͞O-kē
LEWKOWICZ	ˈLO͞O-kŭ-vĭch
LEWMAN	ˈLO͞O-mŭn
LEWTER	ˈLO͞O-tur
LEWTON	ˈLO͞O-tŭn
LEWY	ˈLO͞O-ē
LEX	ˈLĔKS
LEXICAL	ˈLĔK-sĭ-kŭl
LEXICOGRAPHER	LĔK-sĭ-ˈKŎ-grŭ-fur
LEXICOGRAPHERS	LĔK-sĭ-ˈKŎ-grŭ-furz
LEXICON	ˈLĔK-sĭ-KŎN
LEXICONS	ˈLĔK-sĭ-KŎNZ
LEXIE	ˈLĔK-sē
LEXINE	ˈLĔK-sīn
LEXINGTON	ˈLĔK-sĭng-tŭn
LEXIPHONIC	lĕk-sŭ-ˈFŎ-nŭk
LEXIS	ˈLĔK-sĭs
LEXMARK	ˈLĔK-SMŎRK
LEXUS	ˈLĔK-sŭs
LEXUS'S	ˈLĔK-sŭ-sĭz
LEY	ˈLĀ
LEYA	ˈLĀ-ŭ
LEYBA	ˈLĀ-bŭ
LEYDA	ˈLĀ-dŭ
LEYDEN	ˈLĪ-dŭn
LEYENDECKER	ˈLĪN-dĭ-kur
LEYH	ˈLĀ
LEYLAND	ˈLĀ-lŭnd
LEYRER	ˈLĀ-rur
LEYS	ˈLĀZ
LEYSEN	ˈLĀ-sŭn
LEYSEN'S	ˈLĀ-sŭnz
LEYVA	ˈLĀ-vŭ
LEZOTTE	lĭ-ˈZŎT
LHASA	ˈLŎ-sŭ
LHEUREUX	lur-ˈŌ
LHOMMEDIEU	LŌ-mĕd-ˈYO͞O
LI	ˈLĒ
LI'S	ˈLĒZ
LI-KANG	ˈLĒ-ˈKĂNG
LIA	ˈLĒ-ŭ
LIA'S	ˈLĒ-ŭz
LIABILITIES	LĪ-ŭ-ˈBĬ-lŭ-tēz
LIABILITIES(1)	LĪ-ŭ-ˈBĬ-lĭ-tēz
LIABILITY	LĪ-ŭ-ˈBĬ-lĭ-tē
LIABLE	ˈLĪ-ŭ-bŭl
LIACOS	lī-ˈŎ-kōs
LIAISON	lē-ˈĀ-ZŎN
LIAISONS	lē-ˈĀ-SŎNZ
LIAM	ˈLĒ-ŭm
LIAM'S	ˈLĒ-ŭmz
LIAMINE	LĒ-ŭ-ˈMĒ
LIAN	ˈLYŎN
LIAN'S	ˈLYŎNZ
LIANA	lē-ˈŎ-nŭ
LIANE	lē-ˈĂN
LIANG	ˈLYĂNG
LIANG(1)	lē-ˈĂNG
LIANNA	lē-ˈŎ-nŭ
LIANNE	lē-ˈĂN
LIAO	lē-ˈOW
LIAR	ˈLĪ-ur
LIARS	ˈLĪ-urz
LIASON	ˈLĪ-ŭ-sŭn
LIASON(1)	ˈLĪ-sŭn
LIASSON	ˈLĪ-ŭ-sŭn
LIAU	ˈLĒ-ow
LIB	ˈLĬB
LIBBED	ˈLĬBD
